,CustomerID,Cluster,ICI,Recency,Frequency,Monetary,AvgInvoiceTicket,PriceIndex,Recomendacao
970,13654,0,76.73,43,6,2707.33,451.2216666666666,0.0064475051975273,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
971,13655,0,70.79,114,2,932.97,466.485,0.0084964587133446,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
972,13656,2,66.82,165,2,379.65,189.825,0.0052567130510874,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
973,13657,0,79.2,11,2,382.14,191.07,0.0076377449707029,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
974,13658,0,79.27,10,5,2639.17,527.8340000000001,0.0102649383309649,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
975,13659,2,63.24,206,2,1573.2,786.6000000000001,0.0117096572889241,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
976,13662,0,73.19,86,3,897.76,299.25333333333333,0.0083697819181977,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
977,13663,2,65.61,179,1,189.47,189.47,0.0137611923039864,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
978,13666,0,75.43,60,3,84.65,28.21666666666667,0.0095478457349359,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
979,13667,2,67.98,149,1,305.02,305.02,0.0074458068090764,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
980,13668,0,81.11,3,21,6363.59,303.02809523809526,0.0075942089115718,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
981,13669,0,76.02,51,2,218.55,109.275,0.0070201829368081,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
982,13670,0,73.91,75,1,349.7,349.7,0.0047891483853882,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
983,13672,2,55.92,301,2,186.39,93.195,0.0136490640703983,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
984,13673,0,78.56,19,2,396.92,198.46,0.0084255281204671,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
985,13675,2,67.92,151,2,486.8200000000001,243.41000000000005,0.0058188437146723,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
986,13678,2,67.77,152,1,232.6,232.6,0.0012041043265988,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
987,13680,0,79.68,1,4,3722.42,930.605,0.0056272257980978,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
988,13681,0,78.79,18,4,827.83,206.9575,0.0074063795493508,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
989,13682,2,65.02,187,1,59.5,59.5,0.0216611360340526,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
990,13684,2,57.05,286,1,67.23,67.23,0.0053352652236344,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
991,13685,0,80.01,3,7,3119.44,445.63428571428574,0.0017881968404029,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
992,13686,2,65.34,183,1,72,72,0.0035549746785298,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
993,13689,0,74.66,63,1,910,910,0.0043379967258951,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
994,13690,0,75.27,59,1,172.25,172.25,0.0152396943801872,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
995,13692,0,77.98,25,3,1488.32,496.10666666666674,0.0066307315104359,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
996,13694,3,78.28,4,50,65039.62,1300.7924,0.0009672656963016,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
997,13695,0,78.66,31,15,2504.13,166.942,0.006754232549299,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
998,13697,0,76.89,39,1,151.3,151.3,0.0035554561400474,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
999,13699,2,67.5,155,1,308.58000000000004,308.58000000000004,0.0192853280717295,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1000,13700,0,78.59,26,10,2265.12,226.512,0.0040464222072331,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1001,13703,2,54.47,318,1,99.5,99.5,0.030427525205481,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1002,13704,0,80.17,5,9,2308.06,256.4511111111111,0.0084943231762633,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1003,13705,0,79.5,8,3,711.86,237.28666666666663,0.0194152693799308,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1004,13706,2,55.58,303,1,330.79,330.79,0.008483010544724,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1005,13707,2,58.51,267,2,806.41,403.205,0.0136490640703983,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1006,13708,2,58.17,271,1,296.88,296.88,0.0062917730216004,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1007,13709,0,80.2,4,13,6328.05,486.7730769230769,0.009061491900331,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1008,13710,0,77.44,32,1,180.48,180.48,0.002975993342103,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1009,13711,2,62.5,219,2,252.06,126.03,0.0115594015353485,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1010,13712,2,60.13,247,1,228.84,228.84,0.0037766827767607,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1011,13715,2,57.71,281,5,1079.34,215.868,0.0069868995422779,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1012,13716,2,58.39,269,1,138.28,138.28,0.0043409644717654,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1013,13717,0,77.79,32,6,1445.01,240.835,0.0052143521198288,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1014,13718,2,60.32,246,2,306.55,153.275,0.016908427951287,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1015,13719,0,79.11,15,5,1041.68,208.336,0.0083340572392786,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1016,13720,0,70.83,117,4,799.9,199.975,0.0081122319073853,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1017,13721,0,76.98,36,1,524.14,524.14,0.0072752579543741,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1018,13722,0,69.21,132,3,2375.41,791.8033333333333,0.0073601844794997,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1019,13723,2,62.55,217,1,199.85,199.85,0.0161566591124581,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1020,13725,0,76.48,50,8,1980.56,247.57,0.011064590630896,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1021,13726,0,76.78,39,2,1079.66,539.83,0.0027461828012669,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1022,13727,0,77.77,29,2,333.48,166.74,0.0075047343357986,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1023,13728,0,77.45,37,6,1016.14,169.35666666666663,0.013911562609486,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1024,13730,0,69.06,136,2,752.6,376.3,0.0082629639413631,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1025,13731,2,62.42,219,2,610.59,305.295,0.0131173938336244,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1026,13732,0,77.64,28,1,491.86,491.86,0.0040317851923025,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1027,13735,0,77.89,25,4,2885.24,721.31,0.0102998780004725,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1028,13736,0,79.6,5,2,731.9,365.95,0.0055569644538615,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1029,13737,2,63.86,200,1,339.6,339.6,0.0117693871364316,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1030,13739,0,78.55,18,1,216.9,216.9,0.0139921659099952,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1031,13740,2,60.56,241,1,350.75,350.75,0.0048809021205733,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1032,13741,0,74.36,72,3,668.4300000000001,222.81000000000003,0.0133344615621071,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1033,13742,0,79.42,17,12,3131.02,260.9183333333333,0.0104712897328534,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1034,13743,0,80.24,3,7,1341.6,191.65714285714284,0.0028585966946967,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1035,13744,0,72.26,95,2,1156.36,578.18,0.0043564261237502,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1036,13745,2,66.94,162,1,300.04,300.04,0.0019742723892119,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1037,13747,2,49.97,374,1,79.6,79.6,0.030427525205481,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1038,13748,0,72.6,96,5,948.25,189.65,0.0101979376812535,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1039,13750,0,75.88,54,5,1647.26,329.452,0.012810912389782,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1040,13751,2,56.8,288,1,296.25,296.25,0.0107948908517937,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1041,13752,0,70.42,124,6,1186.28,197.71333333333337,0.0078342474926712,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1042,13753,2,56.63,288,1,741.26,741.26,0.0054870023916847,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1043,13754,2,67.89,152,2,282.6,141.3,0.0071481748912373,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1044,13755,0,80.27,4,9,2161.35,240.15,0.007841298416142,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1045,13756,0,80.6,2,14,5189.52,370.68,0.0069844622512579,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1046,13758,0,79.27,12,7,3190.55,455.79285714285714,0.0083900651608075,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1047,13759,0,77.37,33,2,659.4100000000001,329.70500000000004,0.0085810678763766,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1048,13760,0,75.77,54,2,286.79,143.395,0.0050641299239758,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1049,13761,0,75.9,50,2,1070.65,535.325,0.0075262420506581,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1050,13762,2,62.35,219,1,306.72,306.72,0.0038531338451161,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1051,13763,0,74.35,63,1,1714.96,1714.96,0.0066294797022797,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1052,13764,0,74.28,71,3,1521.76,507.2533333333333,0.0069509772763714,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1053,13767,0,81.71,2,37,17220.36,465.41513513513513,0.0094760542929568,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1054,13769,0,80.45,2,10,2796.51,279.651,0.0095124045852145,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1055,13771,0,74.79,64,4,2634.45,658.6125,0.0067027731912027,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1056,13772,0,77.33,34,3,1132.13,377.3766666666667,0.0062872839884684,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1057,13774,0,73.35,82,1,345,345,0.0083976193303425,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1058,13777,0,80.53,1,33,25977.16,787.1866666666666,0.0057902994816651,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1059,13778,0,71.73,103,1,178.7,178.7,0.0084208171737965,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1060,13780,0,79.53,7,2,360.01,180.00500000000002,0.0065916061704933,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1061,13781,2,59.84,251,1,127.84,127.84,0.0139356806247036,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1062,13782,0,79.39,13,6,912,152,0.0089529151865175,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1063,13784,0,79.95,10,11,2462.79,223.89,0.0067317148433341,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1064,13786,2,50.48,367,1,230.4,230.4,0.0057884380326292,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1065,13787,0,73.99,76,2,309.04,154.51999999999998,0.0063226096492601,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1066,13790,0,79.63,4,1,348.79999999999995,348.79999999999995,0.0019693938077168,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1067,13791,0,69.52,128,2,1516,758,0.0031804243375413,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1068,13792,0,74.82,66,2,195.55,97.775,0.0090489433965505,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1069,13798,3,81.88,1,57,37153.85,651.8219298245614,0.0013048147312252,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1070,13799,0,70.6,117,2,688.86,344.42999999999995,0.0054359090194173,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1071,13800,2,54.93,310,1,558.32,558.32,0.0078100558072725,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1072,13801,0,74.57,67,1,324.8,324.8,0.0100905576015387,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1073,13802,0,68.23,139,3,4599.42,1533.14,0.0067957695767724,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1074,13803,2,59.47,255,1,277.07,277.07,0.008938479027256,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1075,13804,0,77.82,31,7,2635.79,376.5414285714286,0.0078683698449427,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1076,13805,0,75.78,52,2,924.6,462.3,0.001513391617948,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1077,13806,0,74.84,64,1,256.38,256.38,0.0133533746274173,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1078,13807,2,50.52,367,1,112.6,112.6,0.0157489200812288,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1079,13808,0,79.72,6,5,1747.66,349.53200000000004,0.0095771686230211,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1080,13809,2,55.49,305,1,155.05,155.05,0.0217375871024081,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1081,13810,0,77.66,29,3,1499.01,499.67,0.0542964084315279,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1082,13811,2,65.32,184,3,814.5,271.5,0.080273621773254,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1083,13812,0,76.79,42,3,539,179.66666666666666,0.0091509048580566,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1084,13813,0,76.93,40,4,1366.86,341.71500000000003,0.0109282014706054,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1085,13814,0,72.4,92,2,1579.12,789.56,0.0077081143061365,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1086,13815,0,77.94,22,4,4027.36,1006.84,0.0065500560857542,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1087,13816,0,78.11,24,2,571.6700000000001,285.83500000000004,0.0121008236400075,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1088,13817,0,77.75,29,2,382.98,191.49,0.0082156129169097,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1089,13819,2,55.77,302,3,1140.35,380.1166666666666,0.0061271284005341,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1090,13821,2,68.42,145,2,385.64,192.82,0.0100661437188595,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1091,13822,0,79.55,6,2,632,316,0.0045689844192041,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1092,13823,0,78.42,19,2,957.66,478.83,0.0100041859787482,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1093,13824,0,77.56,33,5,1698.94,339.788,0.0070245591483389,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1094,13826,2,65.85,176,1,189.5,189.5,0.017522584867076,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1095,13827,0,75.53,58,3,412.05,137.35,0.0095542937376594,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1096,13828,0,78.23,22,1,209.49,209.49,0.0048602575081892,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1097,13831,0,78.97,16,6,2202.99,367.165,0.0100984287852019,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1098,13832,0,78.53,19,1,52.2,52.2,0.0058265250141925,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1099,13833,2,67.15,159,1,384.8,384.8,0.014984409397674,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1100,13835,0,78.22,25,4,834.57,208.6425,0.0081670327664099,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1101,13837,2,63.06,212,2,271.24,135.62,0.0067212560305786,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1102,13838,0,79.77,6,4,691.73,172.9325,0.0079169173512753,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1103,13841,2,59.7,253,1,85,85,0.0025993363240863,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1104,13842,0,75.69,59,9,3385.62,376.18,0.0103200223651564,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1105,13844,0,79.06,11,1,361.62,361.62,0.0062786123200382,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1106,13845,0,74.73,65,1,312.98,312.98,0.0049872785887905,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1107,13846,0,78.1,25,3,865.0600000000001,288.3533333333333,0.008994731820848,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1108,13848,0,72.64,92,3,1255,418.3333333333333,0.0011789144043315,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1109,13849,0,75.63,52,2,1537.95,768.975,0.0077164295866214,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1110,13850,0,69.09,129,1,1595.48,1595.48,0.0061716989472207,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1111,13851,0,72.05,96,3,2651.46,883.82,0.0057131133350841,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1112,13853,0,75.08,57,1,1090.14,1090.14,0.0116005354900153,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1113,13854,0,80.85,9,25,8109.519999999999,324.3808,0.0118104860592927,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1114,13856,2,66.61,169,3,388.5,129.5,0.0032415252982723,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1115,13858,0,75.41,57,1,216.17,216.17,0.0110630515432053,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1116,13859,2,53.78,326,1,201.16,201.16,0.0088311905531773,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1117,13860,0,80.2,1,5,1245.9,249.18,0.0089684388967016,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1118,13862,0,79.03,18,8,2209.36,276.17,0.0043304699435946,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1119,13863,2,60.02,248,1,305.78,305.78,0.0079402079594001,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1120,13865,0,75.62,58,4,501.56,125.39,0.0099578289549126,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1121,13866,0,74.07,74,1,145.67,145.67,0.0086140220699918,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1122,13867,0,77.59,31,3,1015.29,338.43,0.0100644033971371,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1123,13868,0,78.86,7,2,3192.54,1596.27,0.0047315868031644,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1124,13869,0,69.97,123,4,3104.9500000000003,776.2375,0.0075139023955584,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1125,13870,0,80.24,2,8,2770.94,346.3675,0.0086214079175412,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1126,13871,0,78.67,23,13,6403.25,492.5576923076923,0.009596906412193,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1127,13873,0,70.55,120,3,389.6,129.86666666666667,0.0117625169534374,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1128,13874,2,51.08,358,1,540.45,540.45,0.0168362241645068,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1129,13875,0,75.86,54,5,1786.79,357.358,0.0049975292597869,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1130,13876,0,74.89,64,1,122.7,122.7,0.0130504439316846,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1131,13877,0,73.12,86,1,117.24,117.24,0.0030025742043941,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1132,13878,0,75.16,55,1,1281.53,1281.53,0.0118791645636073,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1133,13880,0,79.19,21,13,3219.77,247.6746153846153,0.0068599116139227,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1134,13881,0,79.8,4,20,17159.52,857.976,0.0068298360877428,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1135,13882,0,80.05,3,5,1191.13,238.22600000000003,0.0086296691428622,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1136,13883,0,79.18,11,5,2674.48,534.896,0.0086148949063551,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1137,13884,0,79.79,7,5,787.6,157.52,0.0090933580420683,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1138,13885,2,64.86,189,2,506.8,253.40000000000003,0.0121120335437467,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1139,13886,0,74.28,71,1,243.56,243.56,0.0097094573776653,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1140,13887,2,63.54,204,1,349.55,349.55,0.0117863404961511,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1141,13888,0,70.38,120,2,605.63,302.815,0.0105177282382108,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1142,13889,0,72.44,93,1,416.9,416.9,0.0097817573230969,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1143,13890,0,80.64,1,10,1883.81,188.381,0.0086799370851775,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1144,13892,0,78.1,27,4,632.97,158.2425,0.0028305664910797,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1145,13893,2,55.8,298,1,821.1,821.1,0.018959864952159,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1146,13894,0,78.24,24,3,564.62,188.20666666666668,0.0068150968170871,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1147,13895,0,77.69,28,4,2593.07,648.2675,0.0074902887634511,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1148,13897,0,75.94,50,1,311.16,311.16,0.0049699332731622,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1149,13898,2,53.8,326,1,155.93,155.93,0.007994233381038,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1150,13899,0,78.8,16,2,388.52,194.26,0.0077345272892973,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1151,13900,2,65.42,183,3,740.95,246.9833333333333,0.0095218916670839,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1152,13901,0,74.25,72,5,2867.2000000000003,573.44,0.0095447916116982,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1153,13904,0,77.12,37,2,332.64,166.32,0.0033781413417491,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1154,13908,0,73.55,80,4,2369.55,592.3875,0.0073172843519149,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1155,13911,0,75.95,57,9,2580.91,286.7677777777778,0.006096644047204,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1156,13914,0,79.06,12,2,626.45,313.225,0.006512407918982,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1157,13917,0,76.09,50,2,272.04,136.01999999999998,0.0051602313994308,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1158,13918,0,75.87,50,2,1212.84,606.4200000000001,0.0055764522617585,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1159,13919,0,75.34,59,2,384.81,192.405,0.0072369815126751,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1160,13922,2,51.7,352,1,172.25,172.25,0.0152552646112763,Consumo moderado. Revisar frequência de compras ticket médio e categorias de maior impacto.
1161,13923,0,75.6,54,1,351.13,351.13,0.0075902183889265,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1162,13924,0,80.15,2,6,1838.85,306.475,0.0066539940729178,Consumo eficiente. Manter o padrão atual e acompanhar evolução mensal.
1163,13925,0,72.78,93,4,678.25,169.5625,0.0150921208904206,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1164,13926,0,78.15,23,1,223.85,223.85,0.0166722900903789,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1165,13927,0,73.91,75,1,348.99,348.99,0.0068788233796337,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1166,13928,0,79.41,11,4,464.57,116.1425,0.0147170555589628,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1167,13929,2,66.39,169,2,842.65,421.3250000000001,0.0161906373650605,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
1168,13930,0,75.43,58,2,337.34,168.67000000000002,0.0041863919960282,Bom padrão de consumo. Monitorar categorias com maior gasto para evitar desperdícios.
