CustomerID,Recency,Frequency,Monetary,TotalQuantity,AvgUnitPrice,UniqueProducts,CountryCount,AvgInvoiceTicket,MaxInvoiceTicket,AvgSpendPerPurchase,AvgQuantityPerPurchase,Cluster
13564.0,144,3,1749.02,661,10.248795180722892,68,1,583.0066666666667,658.38,583.0066666666667,220.33333333333331,2
13565.0,19,2,240.22,172,1.7186842105263158,35,1,120.11,130.04,120.11,86.0,0
13566.0,41,2,874.71,575,1.8909090909090909,134,1,437.355,585.1800000000001,437.355,287.5,0
13568.0,173,1,192.85,70,3.001136363636364,41,1,192.85,192.85,192.85,70.0,2
13569.0,17,2,373.75,164,3.1531764705882352,73,1,186.875,255.43,186.875,82.0,0
13570.0,243,1,239.49,161,2.102592592592593,27,1,239.49,239.49,239.49,161.0,2
13571.0,13,12,2092.32,1759,1.7267741935483871,157,1,174.36,282.68,174.36,146.58333333333334,0
13572.0,206,1,1384.25,534,4.502424242424243,32,1,1384.25,1384.25,1384.25,534.0,2
13573.0,50,2,294.40000000000003,303,3.5473076923076925,24,1,147.2,262.63,147.20000000000002,151.5,0
13575.0,23,5,732.07,449,2.1478260869565218,41,1,146.414,258.46,146.41400000000002,89.8,0
13576.0,10,18,6717.34,2646,3.223492063492064,78,1,373.18555555555554,623.68,373.18555555555554,147.0,0
13577.0,25,4,1687.6,791,3.086987951807229,61,1,421.9,493.8,421.9,197.75,0
13579.0,15,2,467.04,176,4.260434782608695,19,1,233.52,302.34000000000003,233.52,88.0,0
13581.0,309,1,118.0,30,4.48,10,1,118.0,118.0,118.0,30.0,2
13583.0,156,1,781.03,725,2.0120754716981133,53,1,781.03,781.03,781.03,725.0,2
13584.0,307,1,142.4,37,4.164583333333333,24,1,142.4,142.4,142.4,37.0,2
13587.0,64,1,712.4,180,6.63625,8,1,712.4,712.4,712.4,180.0,0
13588.0,16,9,2478.95,2606,1.376494252873563,131,1,275.43888888888887,491.0,275.43888888888887,289.55555555555554,0
13589.0,15,2,379.65,114,6.701428571428571,21,1,189.825,232.65,189.825,57.0,0
13590.0,11,6,1981.92,1848,1.8458620689655167,70,1,330.32,552.4,330.32,308.0,0
13591.0,65,3,1117.13,485,3.979310344827586,56,1,372.3766666666666,462.2,372.3766666666667,161.66666666666666,0
13592.0,36,4,247.96,84,6.26,15,1,61.99,95.94,61.99,21.0,0
13593.0,108,5,2037.08,731,4.3735156250000005,77,1,407.41600000000005,645.83,407.41600000000005,146.2,0
13594.0,53,1,396.97,359,1.5953846153846152,26,1,396.97,396.97,396.97,359.0,0
13596.0,6,2,697.04,406,2.282951807228916,133,1,348.52,411.6,348.52,203.0,0
13598.0,47,1,180.17,58,3.3560000000000003,33,1,180.17,180.17,180.17,58.0,0
13599.0,1,21,5153.67,3294,2.7971659919028338,171,1,245.41285714285715,580.57,245.41285714285715,156.85714285714286,0
13600.0,312,1,219.52,324,3.0642105263157893,19,1,219.52,219.52,219.52,324.0,2
13601.0,45,2,693.32,548,1.8624242424242423,90,1,346.66,373.2,346.66,274.0,0
13602.0,65,1,428.89,267,2.0608695652173914,23,1,428.89,428.89,428.89,267.0,0
13603.0,26,1,164.34,164,2.111851851851852,27,1,164.34,164.34,164.34,164.0,0
13606.0,29,3,280.54,279,2.2688372093023257,40,1,93.51333333333332,180.4,93.51333333333334,93.0,0
13607.0,40,1,678.01,290,3.150612244897959,93,1,678.01,678.01,678.01,290.0,0
13610.0,12,7,1131.88,516,2.878982300884956,165,1,161.69714285714286,239.17,161.69714285714286,73.71428571428571,0
13611.0,89,3,1171.8,766,2.35472972972973,67,1,390.6000000000001,535.08,390.6,255.33333333333331,0
13614.0,24,4,1610.46,570,3.7748756218905473,171,1,402.615,589.23,402.615,142.5,0
13615.0,319,1,417.69,189,3.387391304347826,23,1,417.69,417.69,417.69,189.0,2
13617.0,40,3,544.18,300,2.789772727272727,31,1,181.39333333333332,234.59,181.3933333333333,100.0,0
13618.0,174,1,177.34,246,1.0353846153846151,13,1,177.34,177.34,177.34,246.0,2
13621.0,117,1,213.85,343,1.1289473684210527,19,1,213.85,213.85,213.85,343.0,0
13623.0,31,5,747.78,294,3.594444444444444,75,1,149.55599999999998,195.86,149.55599999999998,58.8,0
13626.0,253,1,257.23,209,2.1405263157894736,19,1,257.23,257.23,257.23,209.0,2
13627.0,59,5,1638.47,1269,2.9745652173913046,84,1,327.694,421.08,327.694,253.8,0
13629.0,23,11,7792.36,4372,2.3242372881355933,28,1,708.3963636363636,895.0,708.3963636363636,397.45454545454544,0
13630.0,5,7,2031.78,1391,2.003098591549296,51,1,290.2542857142857,438.32,290.2542857142857,198.7142857142857,0
13631.0,100,11,3070.42,467,6.16090909090909,6,1,279.1290909090909,850.0,279.1290909090909,42.45454545454545,0
13632.0,25,5,2121.27,1037,3.173561643835616,121,1,424.254,854.53,424.254,207.4,0
13634.0,33,5,1575.16,704,3.3305851063829786,156,1,315.032,588.51,315.03200000000004,140.8,0
13635.0,68,1,1071.03,677,2.405806451612903,62,1,1071.03,1071.03,1071.03,677.0,0
13636.0,37,5,949.12,592,3.785396825396825,57,1,189.824,302.57,189.824,118.4,0
13637.0,52,3,810.5,409,2.365841584158416,79,1,270.1666666666667,422.6,270.1666666666667,136.33333333333334,0
13638.0,16,1,122.64,93,2.9925,8,1,122.64,122.64,122.64,93.0,0
13639.0,74,1,1033.34,800,1.443,39,1,1033.34,1033.34,1033.34,800.0,0
13642.0,216,1,354.8,173,3.251212121212121,57,1,354.8,354.8,354.8,173.0,2
13643.0,31,3,519.44,273,2.394642857142857,24,1,173.14666666666668,260.04,173.14666666666668,91.0,0
13644.0,16,4,2624.26,2067,3.043013698630137,144,1,656.065,851.09,656.065,516.75,0
13645.0,120,1,252.1,158,3.37,5,1,252.1,252.1,252.1,158.0,0
13647.0,10,4,1678.12,895,3.3203797468354432,65,1,419.53,472.04,419.53,223.75,0
13649.0,257,2,346.6,139,3.191304347826087,23,1,173.3,197.8,173.3,69.5,2
13650.0,17,6,1836.34,922,3.1525,79,1,306.0566666666667,447.62,306.0566666666667,153.66666666666666,0
13651.0,35,2,94.2,33,6.058333333333334,6,1,47.1,79.2,47.1,16.5,0
13652.0,46,3,1095.08,578,3.123333333333333,48,1,365.0266666666666,456.84,365.0266666666666,192.66666666666663,0
13654.0,43,6,2707.33,2182,2.526686746987952,157,1,451.2216666666666,893.46,451.2216666666666,363.6666666666667,0
13655.0,114,2,932.97,605,3.3296428571428573,52,1,466.485,549.32,466.485,302.5,0
13656.0,165,2,379.65,490,1.7189795918367348,49,1,189.825,216.95,189.825,245.0,2
13657.0,11,2,382.14,209,2.993125,16,1,191.07,229.8,191.07,104.5,0
13658.0,10,5,2639.17,1019,4.0226851851851855,91,1,527.8340000000001,1009.27,527.8340000000001,203.8,0
13659.0,206,2,1573.2,894,3.829134615384616,92,1,786.6000000000001,1045.4,786.6,447.0,2
13662.0,86,3,897.76,543,3.28,50,1,299.25333333333333,364.82,299.25333333333333,181.0,0
13663.0,179,1,189.47,91,4.5,13,1,189.47,189.47,189.47,91.0,2
13666.0,60,3,84.65,41,3.7416666666666663,12,1,28.21666666666667,43.650000000000006,28.21666666666667,13.666666666666666,0
13667.0,149,1,305.02,154,2.4348275862068967,82,1,305.02,305.02,305.02,154.0,2
13668.0,3,21,6363.59,3742,2.976063829787234,284,1,303.02809523809526,1131.46,303.02809523809526,178.1904761904762,0
13669.0,51,2,218.55,237,2.7511111111111117,9,1,109.275,170.39999999999998,109.275,118.5,0
13670.0,75,1,349.7,282,1.8768,25,1,349.7,349.7,349.7,282.0,0
13672.0,301,2,186.39,57,4.463333333333334,4,1,93.195,124.26,93.195,28.5,2
13673.0,19,2,396.92,119,3.301846153846154,47,1,198.46,213.6,198.46,59.5,0
13675.0,151,2,486.8200000000001,330,1.9028,25,1,243.41000000000005,308.44,243.41000000000005,165.0,2
13678.0,152,1,232.6,924,0.39375,16,1,232.6,232.6,232.6,924.0,2
13680.0,1,4,3722.42,1936,2.205230769230769,164,1,930.605,1520.11,930.605,484.0,0
13681.0,18,4,827.83,360,2.902456140350877,37,1,206.9575,327.62,206.9575,90.0,0
13682.0,187,1,59.5,10,7.083333333333333,3,1,59.5,59.5,59.5,10.0,2
13684.0,286,1,67.23,39,1.7446666666666668,29,1,67.23,67.23,67.23,39.0,2
13685.0,3,7,3119.44,5056,0.7007692307692308,29,1,445.63428571428574,1334.16,445.63428571428574,722.2857142857143,0
13686.0,183,1,72.0,70,1.1625,8,1,72.0,72.0,72.0,70.0,2
13689.0,63,1,910.0,512,1.7,6,1,910.0,910.0,910.0,512.0,0
13690.0,59,1,172.25,67,5.972222222222222,9,1,172.25,172.25,172.25,67.0,0
13692.0,25,3,1488.32,1226,2.598490566037736,48,1,496.10666666666674,856.63,496.1066666666666,408.6666666666667,0
13694.0,4,50,65039.62,63312,1.5689964788732396,366,1,1300.7924,3547.34,1300.7924,1266.24,3
13695.0,31,15,2504.13,1603,2.646888888888889,46,1,166.942,381.54,166.942,106.86666666666666,0
13697.0,39,1,151.3,177,1.393333333333333,12,1,151.3,151.3,151.3,177.0,0
13699.0,155,1,308.58000000000004,66,6.306428571428572,14,1,308.58000000000004,308.58000000000004,308.58000000000004,66.0,2
13700.0,26,10,2265.12,2304,1.585736040609137,139,1,226.512,390.47,226.512,230.4,0
13703.0,318,1,99.5,10,9.95,1,1,99.5,99.5,99.5,10.0,2
13704.0,5,9,2308.06,1531,3.328805970149254,111,1,256.4511111111111,422.32,256.4511111111111,170.11111111111111,0
13705.0,8,3,711.86,363,7.608571428571427,25,1,237.28666666666663,318.14,237.28666666666663,121.0,0
13706.0,303,1,330.79,189,2.774,20,1,330.79,330.79,330.79,189.0,2
13707.0,267,2,806.41,351,4.463333333333334,48,1,403.205,583.41,403.205,175.5,2
13708.0,271,1,296.88,306,2.057450980392157,49,1,296.88,296.88,296.88,306.0,2
13709.0,4,13,6328.05,3516,3.551071428571429,244,1,486.7730769230769,1097.24,486.7730769230769,270.46153846153845,0
13710.0,32,1,180.48,176,1.16625,8,1,180.48,180.48,180.48,176.0,0
13711.0,219,2,252.06,140,3.78,11,1,126.03,170.96,126.03,70.0,2
13712.0,247,1,228.84,352,1.235,10,1,228.84,228.84,228.84,352.0,2
13715.0,281,5,1079.34,563,2.284761904761905,89,1,215.868,445.22,215.868,112.6,2
13716.0,269,1,138.28,138,1.4195238095238094,21,1,138.28,138.28,138.28,138.0,2
13717.0,32,6,1445.01,1959,2.04343137254902,92,1,240.835,301.54,240.835,326.5,0
13718.0,246,2,306.55,173,5.529166666666666,9,1,153.275,192.5,153.275,86.5,2
13719.0,15,5,1041.68,609,3.266,56,1,208.336,330.79,208.336,121.8,0
13720.0,117,4,799.9,501,3.17906976744186,42,1,199.975,266.2,199.975,125.25,0
13721.0,36,1,524.14,316,2.8510714285714287,28,1,524.14,524.14,524.14,316.0,0
13722.0,132,3,2375.41,1401,2.8843529411764703,75,1,791.8033333333333,1463.47,791.8033333333333,467.0,0
13723.0,217,1,199.85,43,5.283333333333333,6,1,199.85,199.85,199.85,43.0,2
13725.0,50,8,1980.56,806,4.336057692307692,95,1,247.57,947.65,247.57,100.75,0
13726.0,39,2,1079.66,1054,1.076190476190476,39,1,539.83,786.98,539.83,527.0,0
13727.0,29,2,333.48,162,2.941,19,1,166.74,223.08,166.74,81.0,0
13728.0,37,6,1016.14,458,5.451746031746032,38,1,169.35666666666663,219.12,169.35666666666663,76.33333333333333,0
13730.0,136,2,752.6,488,3.238139534883721,38,1,376.3,445.85,376.3,244.0,0
13731.0,219,2,610.59,278,4.289473684210527,36,1,305.295,308.12,305.295,139.0,2
13732.0,28,1,491.86,498,1.58,33,1,491.86,491.86,491.86,498.0,0
13735.0,25,4,2885.24,1130,4.036377551020408,158,1,721.31,991.56,721.3100000000001,282.5,0
13736.0,5,2,731.9,497,2.177696335078534,166,1,365.95,374.37,365.95,248.5,0
13737.0,200,1,339.6,125,3.848666666666667,29,1,339.6,339.6,339.6,125.0,2
13739.0,18,1,216.9,54,5.483333333333333,3,1,216.9,216.9,216.9,54.0,0
13740.0,241,1,350.75,425,1.5960869565217393,23,1,350.75,350.75,350.75,425.0,2
13741.0,72,3,668.4300000000001,218,5.225588235294118,34,1,222.81000000000003,305.3,222.81000000000003,72.66666666666667,0
13742.0,17,12,3131.02,1124,4.103551401869159,200,1,260.9183333333333,526.1,260.9183333333333,93.66666666666669,0
13743.0,3,7,1341.6,1776,1.1202439024390245,8,1,191.65714285714284,275.76,191.65714285714284,253.7142857142857,0
13744.0,95,2,1156.36,1249,1.7072222222222222,54,1,578.18,893.16,578.18,624.5,0
13745.0,162,1,300.04,496,0.6456000000000001,25,1,300.04,300.04,300.04,496.0,2
13747.0,374,1,79.6,8,9.95,1,1,79.6,79.6,79.6,8.0,2
13748.0,96,5,948.25,439,3.996428571428571,24,1,189.65,335.8,189.65,87.8,0
13750.0,54,5,1647.26,516,5.020416666666667,20,1,329.452,363.36,329.452,103.2,0
13751.0,288,1,296.25,152,3.53,9,1,296.25,296.25,296.25,152.0,2
13752.0,124,6,1186.28,876,3.0701315789473687,64,1,197.71333333333337,298.99,197.7133333333333,146.0,0
13753.0,288,1,741.26,512,1.7942857142857145,35,1,741.26,741.26,741.26,512.0,2
13754.0,152,2,282.6,214,2.3375,11,1,141.3,156.0,141.3,107.0,2
13755.0,4,9,2161.35,1264,3.0728947368421053,232,1,240.15,495.66,240.15,140.44444444444446,0
13756.0,2,14,5189.52,3188,2.7371126760563382,66,1,370.68,610.76,370.68,227.7142857142857,0
13758.0,12,7,3190.55,1844,3.287948717948718,104,1,455.79285714285714,893.37,455.79285714285714,263.42857142857144,0
13759.0,33,2,659.4100000000001,287,3.3628,24,1,329.70500000000004,560.4100000000001,329.70500000000004,143.5,0
13760.0,54,2,286.79,197,1.984561403508772,50,1,143.395,151.70000000000002,143.395,98.5,0
13761.0,50,2,1070.65,642,2.949428571428572,68,1,535.325,578.94,535.325,321.0,0
13762.0,219,1,306.72,272,1.26,7,1,306.72,306.72,306.72,272.0,2
13763.0,63,1,1714.96,728,2.598,15,1,1714.96,1714.96,1714.96,728.0,0
13764.0,71,3,1521.76,932,2.723990384615385,183,1,507.2533333333333,576.13,507.2533333333333,310.6666666666667,0
13767.0,2,37,17220.36,7322,3.713532608695652,55,1,465.41513513513513,1735.3000000000002,465.41513513513513,197.8918918918919,0
13769.0,2,10,2796.51,1163,3.727777777777778,73,1,279.651,421.18,279.651,116.3,0
13771.0,64,4,2634.45,1477,2.6267226890756303,114,1,658.6125,871.6,658.6125,369.25,0
13772.0,34,3,1132.13,546,2.463898305084746,141,1,377.3766666666667,457.8,377.3766666666667,182.0,0
13774.0,82,1,345.0,192,3.290909090909091,22,1,345.0,345.0,345.0,192.0,0
13777.0,1,33,25977.16,12897,2.269137055837563,36,1,787.1866666666666,6260.9,787.1866666666666,390.8181818181818,0
13778.0,103,1,178.7,70,3.3,9,1,178.7,178.7,178.7,70.0,0
13780.0,7,2,360.01,318,2.5831578947368423,56,1,180.00500000000002,243.73,180.005,159.0,0
13781.0,251,1,127.84,30,4.557058823529411,17,1,127.84,127.84,127.84,30.0,2
13782.0,13,6,912.0,371,3.508521739130435,96,1,152.0,191.94,152.0,61.833333333333336,0
13784.0,10,11,2462.79,2493,2.6380645161290324,9,1,223.89,603.96,223.89,226.63636363636363,0
13786.0,367,1,230.4,136,1.8928571428571428,7,1,230.4,230.4,230.4,136.0,2
13787.0,76,2,309.04,337,2.4777419354838712,24,1,154.51999999999998,202.64,154.52,168.5,0
13790.0,4,1,348.79999999999995,748,0.7717777777777777,45,1,348.79999999999995,348.79999999999995,348.79999999999995,748.0,0
13791.0,128,2,1516.0,1200,1.2463636363636363,7,1,758.0,937.0,758.0,600.0,0
13792.0,66,2,195.55,92,3.5461538461538464,13,1,97.775,120.95,97.775,46.0,0
13798.0,1,57,37153.85,23948,2.1165329512893982,113,1,651.8219298245614,3762.66,651.8219298245614,420.140350877193,3
13799.0,117,2,688.86,402,2.1302564102564103,32,1,344.42999999999995,347.16,344.43,201.0,0
13800.0,310,1,558.32,331,2.553939393939394,33,1,558.32,558.32,558.32,331.0,2
13801.0,67,1,324.8,168,3.954347826086957,23,1,324.8,324.8,324.8,168.0,0
13802.0,139,3,4599.42,2572,2.6631666666666667,55,1,1533.14,2161.32,1533.14,857.3333333333334,0
13803.0,255,1,277.07,121,2.922941176470588,17,1,277.07,277.07,277.07,121.0,2
13804.0,31,7,2635.79,1498,3.0835036496350363,124,1,376.5414285714286,739.57,376.5414285714286,214.0,0
13805.0,52,2,924.6,1900,0.5930769230769231,10,1,462.3,500.24,462.3,950.0,0
13806.0,64,1,256.38,56,5.233,10,1,256.38,256.38,256.38,56.0,0
13807.0,367,1,112.6,36,5.15,7,1,112.6,112.6,112.6,36.0,2
13808.0,6,5,1747.66,782,3.753157894736842,70,1,349.53200000000004,639.3000000000001,349.53200000000004,156.4,0
13809.0,305,1,155.05,29,7.108333333333333,11,1,155.05,155.05,155.05,29.0,2
13810.0,29,3,1499.01,312,21.278,32,1,499.67,653.5,499.67,104.0,0
13811.0,184,3,814.5,68,26.25,7,1,271.5,333.0,271.5,22.666666666666668,2
13812.0,42,3,539.0,333,3.586111111111111,33,1,179.66666666666666,278.74,179.66666666666666,111.0,0
13813.0,40,4,1366.86,552,4.282608695652174,54,1,341.71500000000003,407.54,341.71500000000003,138.0,0
13814.0,92,2,1579.12,864,3.020701754385965,37,1,789.56,961.58,789.56,432.0,0
13815.0,22,4,4027.36,2560,2.566875,132,1,1006.84,1965.74,1006.84,640.0,0
13816.0,24,2,571.6700000000001,269,4.742142857142857,25,1,285.83500000000004,371.69,285.83500000000004,134.5,0
13817.0,29,2,382.98,211,3.219583333333333,20,1,191.49,254.28,191.49,105.5,0
13819.0,302,3,1140.35,1109,2.003611111111111,26,1,380.1166666666666,425.05,380.1166666666666,369.6666666666667,2
13821.0,145,2,385.64,153,3.2916949152542374,51,1,192.82,270.15,192.82,76.5,2
13822.0,6,2,632.0,611,1.7905208333333331,90,1,316.0,468.38,316.0,305.5,0
13823.0,19,2,957.66,439,3.9205,39,1,478.83,650.42,478.83,219.5,0
13824.0,33,5,1698.94,768,2.7528260869565218,34,1,339.788,659.3000000000001,339.788,153.6,0
13826.0,176,1,189.5,82,5.73,10,1,189.5,189.5,189.5,82.0,2
13827.0,58,3,412.05,141,3.7441935483870967,83,1,137.35,188.02,137.35,47.0,0
13828.0,22,1,209.49,311,1.9046666666666667,15,1,209.49,209.49,209.49,311.0,0
13831.0,16,6,2202.99,745,3.957432432432433,58,1,367.165,408.0,367.165,124.16666666666669,0
13832.0,19,1,52.2,28,2.283333333333333,3,1,52.2,52.2,52.2,28.0,0
13833.0,159,1,384.8,118,4.9,28,1,384.8,384.8,384.8,118.0,2
13835.0,25,4,834.57,442,3.2005454545454546,48,1,208.6425,328.45,208.6425,110.5,0
13837.0,212,2,271.24,183,2.1978947368421053,17,1,135.62,157.54000000000002,135.62,91.5,2
13838.0,6,4,691.73,263,3.102528735632184,144,1,172.9325,238.11,172.9325,65.75,0
13841.0,253,1,85.0,100,0.85,1,1,85.0,85.0,85.0,100.0,2
13842.0,59,9,3385.62,1768,4.044271844660194,155,1,376.18,638.66,376.18,196.44444444444449,0
13844.0,11,1,361.62,196,2.4605,20,1,361.62,361.62,361.62,196.0,0
13845.0,65,1,312.98,182,1.9544444444444444,9,1,312.98,312.98,312.98,182.0,0
13846.0,25,3,865.0600000000001,388,3.524909090909091,55,1,288.3533333333333,411.4,288.3533333333333,129.33333333333334,0
13848.0,92,3,1255.0,3700,0.462,3,1,418.3333333333333,615.0,418.3333333333333,1233.3333333333333,0
13849.0,52,2,1537.95,1016,3.023960396039604,97,1,768.975,944.37,768.975,508.0,0
13850.0,129,1,1595.48,944,2.4186021505376343,93,1,1595.48,1595.48,1595.48,944.0,0
13851.0,96,3,2651.46,1705,2.238888888888889,77,1,883.82,1298.18,883.82,568.3333333333334,0
13853.0,57,1,1090.14,312,4.546086956521739,23,1,1090.14,1090.14,1090.14,312.0,0
13854.0,9,25,8109.519999999999,2296,4.628363636363637,39,1,324.3808,429.9,324.3808,91.84,0
13856.0,169,3,388.5,494,1.06,10,1,129.5,169.5,129.5,164.66666666666666,2
13858.0,57,1,216.17,75,4.335454545454545,11,1,216.17,216.17,216.17,75.0,0
13859.0,326,1,201.16,129,2.887857142857143,27,1,201.16,201.16,201.16,129.0,2
13860.0,1,5,1245.9,591,3.514605263157895,58,1,249.18,405.88,249.18,118.2,0
13862.0,18,8,2209.36,1688,1.6970503597122304,97,1,276.17,425.1,276.17,211.0,0
13863.0,248,1,305.78,224,2.5965,20,1,305.78,305.78,305.78,224.0,2
13865.0,58,4,501.56,204,3.902333333333333,26,1,125.39,159.22,125.39,51.0,0
13866.0,74,1,145.67,57,3.375714285714286,7,1,145.67,145.67,145.67,57.0,0
13867.0,31,3,1015.29,513,3.9440983606557376,51,1,338.43,453.99,338.43,171.0,0
13868.0,7,2,3192.54,1964,1.854242424242424,32,1,1596.27,2685.0,1596.27,982.0,0
13869.0,123,4,3104.9500000000003,1721,2.944592833876221,234,1,776.2375,1519.99,776.2375000000001,430.25,0
13870.0,2,8,2770.94,1325,3.378608695652174,91,1,346.3675,812.16,346.3675,165.625,0
13871.0,23,13,6403.25,2806,3.760892857142857,155,1,492.5576923076923,855.1700000000001,492.5576923076923,215.84615384615384,0
13873.0,120,3,389.6,140,4.609565217391304,21,1,129.86666666666667,159.20000000000002,129.86666666666667,46.66666666666666,0
13874.0,358,1,540.45,180,5.505555555555556,18,1,540.45,540.45,540.45,180.0,2
13875.0,54,5,1786.79,1316,1.9584615384615385,79,1,357.358,384.2,357.358,263.2,0
13876.0,64,1,122.7,36,5.114285714285714,7,1,122.7,122.7,122.7,36.0,0
13877.0,86,1,117.24,108,1.1766666666666663,3,1,117.24,117.24,117.24,108.0,0
13878.0,55,1,1281.53,475,4.655277777777778,35,1,1281.53,1281.53,1281.53,475.0,0
13880.0,21,13,3219.77,1842,2.68830303030303,125,1,247.67461538461535,414.82,247.67461538461535,141.69230769230768,0
13881.0,4,20,17159.52,10118,2.6765168539325845,72,1,857.976,2251.94,857.976,505.9,0
13882.0,3,5,1191.13,953,3.381846153846154,54,1,238.22600000000003,490.55,238.22600000000003,190.6,0
13883.0,11,5,2674.48,1436,3.3760563380281687,108,1,534.896,980.41,534.896,287.2,0
13884.0,7,5,787.6,300,3.5635593220338984,45,1,157.52,344.25,157.52,60.0,0
13885.0,189,2,506.8,182,3.960714285714286,28,1,253.40000000000003,399.15,253.4,91.0,2
13886.0,71,1,243.56,126,3.805,16,1,243.56,243.56,243.56,126.0,0
13887.0,204,1,349.55,147,3.8542105263157898,19,1,349.55,349.55,349.55,147.0,2
13888.0,120,2,605.63,258,4.1217500000000005,38,1,302.815,366.11,302.815,129.0,0
13889.0,93,1,416.9,146,3.8333333333333335,15,1,416.9,416.9,416.9,146.0,0
13890.0,1,10,1883.81,831,3.401545454545454,74,1,188.381,310.76,188.381,83.1,0
13892.0,27,4,632.97,983,1.1092592592592592,26,1,158.2425,341.21,158.2425,245.75,0
13893.0,298,1,821.1,190,6.199999999999999,21,1,821.1,821.1,821.1,190.0,2
13894.0,24,3,564.62,354,2.6707407407407406,25,1,188.20666666666668,282.45,188.20666666666668,118.0,0
13895.0,28,4,2593.07,1365,2.935338983050848,97,1,648.2675,973.81,648.2675,341.25,0
13897.0,50,1,311.16,200,1.9476470588235293,17,1,311.16,311.16,311.16,200.0,0
13898.0,326,1,155.93,133,2.6141666666666667,12,1,155.93,155.93,155.93,133.0,2
13899.0,16,2,388.52,156,3.031052631578948,19,1,194.26,298.5,194.26,78.0,0
13900.0,183,3,740.95,430,3.113720930232558,42,1,246.98333333333332,374.87,246.98333333333332,143.33333333333334,2
13901.0,72,5,2867.2000000000003,1739,3.7404697986577182,144,1,573.44,1561.09,573.44,347.8,0
13904.0,37,2,332.64,332,1.323846153846154,24,1,166.32,201.12,166.32,166.0,0
13908.0,80,4,2369.55,1478,2.867540983606557,104,1,592.3875,907.94,592.3875,369.5,0
13911.0,57,9,2580.91,2731,2.389189189189189,120,1,286.7677777777778,516.12,286.7677777777778,303.44444444444446,0
13914.0,12,2,626.45,380,2.552121212121212,28,1,313.225,321.07,313.225,190.0,0
13917.0,50,2,272.04,228,2.022222222222222,16,1,136.01999999999998,206.66,136.02,114.0,0
13918.0,50,2,1212.84,1140,2.1853333333333333,30,1,606.4200000000001,1014.64,606.4200000000001,570.0,0
13919.0,59,2,384.81,474,2.836071428571429,24,1,192.405,213.15,192.405,237.0,0
13922.0,352,1,172.25,93,4.988571428571428,7,1,172.25,172.25,172.25,93.0,2
13923.0,54,1,351.13,185,2.9745,20,1,351.13,351.13,351.13,185.0,0
13924.0,2,6,1838.85,1575,2.6076068376068373,90,1,306.475,679.03,306.475,262.5,0
13925.0,93,4,678.25,331,5.914390243902439,28,1,169.5625,380.12,169.5625,82.75,0
13926.0,23,1,223.85,104,6.533636363636364,11,1,223.85,223.85,223.85,104.0,0
13927.0,75,1,348.99,214,2.6957142857142857,21,1,348.99,348.99,348.99,214.0,0
13928.0,11,4,464.57,129,5.767407407407408,23,1,116.1425,131.22,116.1425,32.25,0
13929.0,169,2,842.65,143,5.294444444444444,8,1,421.3250000000001,429.8,421.325,71.5,2
13930.0,58,2,337.34,274,1.6405882352941177,15,1,168.67000000000002,210.0,168.67,137.0,0
13931.0,96,2,1237.53,725,2.0460344827586208,56,1,618.7650000000001,859.32,618.765,362.5,0
13932.0,295,1,307.4,72,6.103125,16,1,307.4,307.4,307.4,72.0,2
13933.0,109,2,608.79,205,3.460434782608696,23,1,304.395,307.8,304.395,102.5,0
13934.0,264,1,922.1,390,3.1870967741935483,31,1,922.1,922.1,922.1,390.0,2
13936.0,180,1,376.58,330,1.5419230769230767,26,1,376.58,376.58,376.58,330.0,2
13937.0,169,1,158.85,123,1.6944444444444444,9,1,158.85,158.85,158.85,123.0,2
13938.0,35,1,71.66,70,1.012857142857143,7,1,71.66,71.66,71.66,70.0,0
13939.0,23,3,568.55,847,1.1835555555555557,43,1,189.51666666666665,205.71,189.51666666666665,282.3333333333333,0
13940.0,17,4,839.14,516,3.121428571428571,39,1,209.785,225.24,209.785,129.0,0
13941.0,22,5,5112.96,2364,3.858444444444444,24,1,1022.592,1253.66,1022.592,472.8,0
13946.0,79,3,561.57,443,1.679090909090909,11,1,187.19000000000003,276.12,187.19000000000003,147.66666666666666,0
13947.0,65,1,90.6,44,2.93,5,1,90.6,90.6,90.6,44.0,0
13948.0,361,1,102.0,40,3.95,3,1,102.0,102.0,102.0,40.0,2
13949.0,3,6,2427.32,2474,1.456625,124,1,404.5533333333333,537.9,404.5533333333333,412.3333333333333,0
13950.0,11,4,745.0600000000001,323,4.589714285714285,33,1,186.265,280.46,186.265,80.75,0
13951.0,176,3,674.45,459,3.4892307692307694,38,1,224.8166666666667,303.49,224.8166666666667,153.0,2
13952.0,218,2,3251.071,1431,3.98329197080292,120,1,1625.5355,2042.761,1625.5355,715.5,2
13953.0,7,7,3515.68,2724,2.293,8,1,502.24,750.0,502.24,389.1428571428572,0
13954.0,2,2,439.92,150,5.4508,24,1,219.96,227.41,219.96,75.0,0
13955.0,154,2,322.96,154,3.016060606060606,33,1,161.48,205.1,161.48,77.0,2
13956.0,5,5,1026.42,491,3.4226973684210527,123,1,205.284,386.6,205.284,98.2,0
13959.0,79,3,598.2,357,2.203913043478261,79,1,199.4,260.76,199.4,119.0,0
13960.0,21,2,230.22,142,2.105,11,1,115.11,128.1,115.11,71.0,0
13962.0,22,2,169.54999999999998,87,7.019090909090909,11,1,84.775,117.6,84.77499999999999,43.5,0
